order_id,customer_id,order_maker_id,order_date,order_time,completion_time,is_complain,complain_detail,created_date
TRX003494,CUST006814,EMP000756,02/28/2025,16:34:35,17:00:14,0,,2025-02-28 16:34:40
TRX003495,CUST006333,EMP000302,02/28/2025,16:55:06,17:15:06,0,,2025-02-28 16:55:11
TRX003496,CUST002583,EMP000756,02/28/2025,17:01:57,17:15:23,0,,2025-02-28 17:02:02
TRX003497,CUST003549,EMP000665,02/28/2025,17:19:30,17:48:26,0,,2025-02-28 17:19:35
TRX003498,CUST007085,EMP000302,02/28/2025,17:19:47,17:35:42,0,,2025-02-28 17:19:52
TRX003499,CUST003319,EMP000437,02/28/2025,17:28:45,17:44:36,0,,2025-02-28 17:28:50
TRX003500,CUST002965,EMP000646,02/28/2025,17:41:37,17:56:11,0,,2025-02-28 17:41:42
TRX003501,CUST002437,EMP000286,02/28/2025,17:45:11,18:11:56,0,,2025-02-28 17:45:16
TRX003502,CUST007254,EMP000437,02/28/2025,18:02:19,18:30:52,0,,2025-02-28 18:02:24
TRX003503,CUST006333,EMP000208,02/28/2025,18:15:31,18:28:41,0,,2025-02-28 18:15:36
TRX003504,CUST006964,EMP000231,02/28/2025,18:16:10,18:43:44,0,,2025-02-28 18:16:15
TRX003505,CUST004778,EMP000302,02/28/2025,18:35:20,18:56:25,0,,2025-02-28 18:35:25
TRX003506,CUST005205,EMP000295,02/28/2025,18:39:46,19:02:28,1,Missing toppings,2025-02-28 18:39:51
TRX003507,CUST003549,EMP000286,02/28/2025,18:47:24,18:58:58,0,,2025-02-28 18:47:29
TRX003508,CUST007254,EMP000560,02/28/2025,18:58:46,19:25:54,0,,2025-02-28 18:58:51
TRX003509,CUST004837,EMP000302,02/28/2025,19:05:49,19:16:05,0,,2025-02-28 19:05:54
TRX003510,CUST006043,EMP000560,02/28/2025,19:21:12,19:35:58,0,,2025-02-28 19:21:17
TRX003511,CUST001309,EMP000302,02/28/2025,19:23:54,19:37:43,0,,2025-02-28 19:23:59
TRX003512,CUST003319,EMP000437,02/28/2025,19:39:15,19:55:44,0,,2025-02-28 19:39:20
TRX003513,CUST008422,EMP000231,02/28/2025,19:44:10,20:03:12,1,Missing toppings,2025-02-28 19:44:15
TRX003514,CUST005956,EMP000302,02/28/2025,19:59:10,20:19:14,0,,2025-02-28 19:59:15
TRX003515,CUST001597,EMP000208,02/28/2025,20:00:18,20:11:00,0,,2025-02-28 20:00:23
TRX003516,CUST005127,EMP000646,02/28/2025,20:05:17,20:30:26,0,,2025-02-28 20:05:22
TRX003517,CUST001309,EMP000560,02/28/2025,20:06:50,20:23:13,0,,2025-02-28 20:06:55
TRX003518,CUST004212,EMP000208,02/28/2025,20:40:24,21:04:18,1,Wrong pizza size,2025-02-28 20:40:29
TRX003519,CUST005109,EMP000665,02/28/2025,20:42:48,21:08:15,0,,2025-02-28 20:42:53
TRX003520,CUST001220,EMP000231,02/28/2025,20:47:42,21:08:15,0,,2025-02-28 20:47:47
TRX003521,CUST003319,EMP000231,02/28/2025,20:51:13,21:14:40,0,,2025-02-28 20:51:18
TRX003522,CUST003549,EMP000302,02/28/2025,21:03:34,21:31:09,0,,2025-02-28 21:03:39
TRX003523,CUST003570,EMP000756,02/28/2025,21:06:54,21:25:00,0,,2025-02-28 21:06:59
TRX003524,CUST005249,EMP000437,02/28/2025,21:14:22,21:34:47,0,,2025-02-28 21:14:27
TRX003525,CUST001220,EMP000756,02/28/2025,21:21:02,21:34:57,0,,2025-02-28 21:21:07
TRX003526,CUST009381,EMP000208,02/28/2025,21:28:39,21:46:38,0,,2025-02-28 21:28:44
TRX003527,CUST009993,EMP000295,02/28/2025,21:30:14,21:45:59,0,,2025-02-28 21:30:19
TRX003528,CUST004817,EMP000208,02/28/2025,21:39:40,21:58:17,0,,2025-02-28 21:39:45
TRX003529,CUST004841,EMP000756,02/28/2025,21:52:13,22:16:27,0,,2025-02-28 21:52:18
TRX003530,CUST008422,EMP000295,02/28/2025,23:05:17,23:22:41,0,,2025-02-28 23:05:22
TRX003531,CUST002287,EMP000665,03/01/2025,11:34:00,11:54:27,0,,2025-03-01 11:34:05
TRX003532,CUST008422,EMP000665,03/01/2025,11:49:27,12:17:56,0,,2025-03-01 11:49:32
TRX003533,CUST006964,EMP000665,03/01/2025,12:08:01,12:35:09,0,,2025-03-01 12:08:06
TRX003534,CUST003319,EMP000560,03/01/2025,12:33:49,12:44:10,0,,2025-03-01 12:33:54
TRX003535,CUST005264,EMP000302,03/01/2025,12:47:14,13:00:37,0,,2025-03-01 12:47:19
TRX003536,CUST003549,EMP000665,03/01/2025,12:51:19,13:17:54,1,Drink was missing,2025-03-01 12:51:24
TRX003537,CUST003319,EMP000302,03/01/2025,12:52:52,13:17:01,0,,2025-03-01 12:52:57
TRX003538,CUST004837,EMP000295,03/01/2025,13:25:47,13:46:52,0,,2025-03-01 13:25:52
TRX003539,CUST006814,EMP000756,03/01/2025,14:08:51,14:34:02,0,,2025-03-01 14:08:56
TRX003540,CUST009381,EMP000295,03/01/2025,14:20:57,14:43:38,0,,2025-03-01 14:21:02
TRX003541,CUST009162,EMP000295,03/01/2025,14:39:01,14:50:41,1,Received wrong pizza,2025-03-01 14:39:06
TRX003542,CUST005956,EMP000286,03/01/2025,14:40:22,14:55:32,0,,2025-03-01 14:40:27
TRX003543,CUST009381,EMP000665,03/01/2025,14:41:33,14:57:42,0,,2025-03-01 14:41:38
TRX003544,CUST009162,EMP000208,03/01/2025,14:56:46,15:24:09,0,,2025-03-01 14:56:51
TRX003545,CUST004837,EMP000756,03/01/2025,15:10:04,15:38:33,0,,2025-03-01 15:10:09
TRX003546,CUST006034,EMP000665,03/01/2025,15:20:14,15:34:47,0,,2025-03-01 15:20:19
TRX003547,CUST003147,EMP000560,03/01/2025,15:47:40,16:00:36,0,,2025-03-01 15:47:45
TRX003548,CUST004837,EMP000302,03/01/2025,15:57:50,16:10:58,0,,2025-03-01 15:57:55
TRX003549,CUST001137,EMP000756,03/01/2025,16:58:16,17:22:38,0,,2025-03-01 16:58:21
TRX003550,CUST004778,EMP000560,03/01/2025,17:04:49,17:21:43,0,,2025-03-01 17:04:54
TRX003551,CUST003553,EMP000231,03/01/2025,17:04:51,17:20:46,0,,2025-03-01 17:04:56
TRX003552,CUST004537,EMP000646,03/01/2025,17:06:58,17:23:22,0,,2025-03-01 17:07:03
TRX003553,CUST005205,EMP000756,03/01/2025,17:29:42,17:46:17,0,,2025-03-01 17:29:47
TRX003554,CUST005604,EMP000756,03/01/2025,17:42:36,18:06:00,0,,2025-03-01 17:42:41
TRX003555,CUST008674,EMP000208,03/01/2025,17:48:53,18:05:58,1,Pizza was burnt,2025-03-01 17:48:58
TRX003556,CUST005205,EMP000286,03/01/2025,17:52:21,18:09:42,0,,2025-03-01 17:52:26
TRX003557,CUST008674,EMP000286,03/01/2025,18:07:12,18:30:17,0,,2025-03-01 18:07:17
TRX003558,CUST007293,EMP000756,03/01/2025,18:08:01,18:28:00,0,,2025-03-01 18:08:06
TRX003559,CUST001704,EMP000560,03/01/2025,18:17:40,18:37:21,0,,2025-03-01 18:17:45
TRX003560,CUST002965,EMP000560,03/01/2025,18:19:41,18:46:54,0,,2025-03-01 18:19:46
TRX003561,CUST001979,EMP000231,03/01/2025,18:36:33,18:54:26,0,,2025-03-01 18:36:38
TRX003562,CUST004537,EMP000208,03/01/2025,18:41:16,18:57:50,1,Received wrong pizza,2025-03-01 18:41:21
TRX003563,CUST002437,EMP000286,03/01/2025,18:44:52,19:07:42,0,,2025-03-01 18:44:57
TRX003564,CUST007443,EMP000302,03/01/2025,18:56:36,19:16:06,0,,2025-03-01 18:56:41
TRX003565,CUST003319,EMP000665,03/01/2025,19:01:34,19:30:27,0,,2025-03-01 19:01:39
TRX003566,CUST005449,EMP000646,03/01/2025,19:14:27,19:28:45,0,,2025-03-01 19:14:32
TRX003567,CUST009381,EMP000665,03/01/2025,19:20:28,19:48:22,0,,2025-03-01 19:20:33
TRX003568,CUST006333,EMP000756,03/01/2025,19:27:23,19:46:00,0,,2025-03-01 19:27:28
TRX003569,CUST004841,EMP000646,03/01/2025,19:39:29,19:56:20,0,,2025-03-01 19:39:34
TRX003570,CUST003549,EMP000437,03/01/2025,19:43:37,20:10:05,0,,2025-03-01 19:43:42
TRX003571,CUST008674,EMP000286,03/01/2025,19:56:35,20:13:40,0,,2025-03-01 19:56:40
TRX003572,CUST009993,EMP000208,03/01/2025,20:06:37,20:26:38,0,,2025-03-01 20:06:42
TRX003573,CUST006814,EMP000756,03/01/2025,20:07:52,20:30:47,0,,2025-03-01 20:07:57
TRX003574,CUST001735,EMP000208,03/01/2025,20:49:00,21:15:40,0,,2025-03-01 20:49:05
TRX003575,CUST004778,EMP000665,03/01/2025,21:10:58,21:38:11,0,,2025-03-01 21:11:03
TRX003576,CUST001988,EMP000646,03/01/2025,22:00:46,22:14:51,0,,2025-03-01 22:00:51
TRX003577,CUST009740,EMP000286,03/01/2025,22:08:42,22:33:54,0,,2025-03-01 22:08:47
TRX003578,CUST001220,EMP000437,03/01/2025,22:23:48,22:46:39,0,,2025-03-01 22:23:53
TRX003579,CUST001597,EMP000302,03/01/2025,22:59:18,23:22:46,0,,2025-03-01 22:59:23
TRX003580,CUST009381,EMP000295,03/02/2025,11:49:24,12:12:36,1,Pizza was burnt,2025-03-02 11:49:29
TRX003581,CUST007931,EMP000665,03/02/2025,11:52:25,12:12:15,0,,2025-03-02 11:52:30
TRX003582,CUST002604,EMP000646,03/02/2025,11:55:07,12:06:14,0,,2025-03-02 11:55:12
TRX003583,CUST003319,EMP000756,03/02/2025,12:07:16,12:19:32,0,,2025-03-02 12:07:21
TRX003584,CUST009381,EMP000665,03/02/2025,12:30:47,12:57:07,0,,2025-03-02 12:30:52
TRX003585,CUST001704,EMP000231,03/02/2025,12:33:30,12:53:10,0,,2025-03-02 12:33:35
TRX003586,CUST003463,EMP000646,03/02/2025,12:34:55,13:04:38,1,Pizza was burnt,2025-03-02 12:35:00
TRX003587,CUST007482,EMP000302,03/02/2025,12:39:13,12:59:53,0,,2025-03-02 12:39:18
TRX003588,CUST004945,EMP000302,03/02/2025,12:42:52,12:59:53,0,,2025-03-02 12:42:57
TRX003589,CUST007482,EMP000665,03/02/2025,12:46:49,13:09:55,0,,2025-03-02 12:46:54
TRX003590,CUST003549,EMP000286,03/02/2025,12:50:05,13:15:33,0,,2025-03-02 12:50:10
TRX003591,CUST007656,EMP000208,03/02/2025,13:07:22,13:25:24,0,,2025-03-02 13:07:27
TRX003592,CUST004945,EMP000756,03/02/2025,13:11:50,13:39:41,0,,2025-03-02 13:11:55
TRX003593,CUST004547,EMP000756,03/02/2025,13:15:28,13:37:40,0,,2025-03-02 13:15:33
TRX003594,CUST009162,EMP000295,03/02/2025,13:22:54,13:35:53,0,,2025-03-02 13:22:59
TRX003595,CUST006964,EMP000646,03/02/2025,13:33:21,13:56:08,0,,2025-03-02 13:33:26
TRX003596,CUST009740,EMP000208,03/02/2025,13:37:06,13:55:05,0,,2025-03-02 13:37:11
TRX003597,CUST006964,EMP000756,03/02/2025,13:43:07,14:09:45,1,Missing toppings,2025-03-02 13:43:12
TRX003598,CUST008987,EMP000295,03/02/2025,13:46:38,13:58:40,0,,2025-03-02 13:46:43
TRX003599,CUST009740,EMP000302,03/02/2025,13:59:44,14:29:23,0,,2025-03-02 13:59:49
TRX003600,CUST007768,EMP000208,03/02/2025,14:01:10,14:27:06,0,,2025-03-02 14:01:15
TRX003601,CUST007482,EMP000646,03/02/2025,14:04:41,14:25:57,1,Drink was missing,2025-03-02 14:04:46
TRX003602,CUST006964,EMP000231,03/02/2025,14:43:05,15:11:50,1,Received wrong pizza,2025-03-02 14:43:10
TRX003603,CUST003549,EMP000208,03/02/2025,15:01:31,15:21:23,0,,2025-03-02 15:01:36
TRX003604,CUST005264,EMP000437,03/02/2025,15:27:26,15:39:50,0,,2025-03-02 15:27:31
TRX003605,CUST007854,EMP000437,03/02/2025,15:27:51,15:45:43,0,,2025-03-02 15:27:56
TRX003606,CUST005770,EMP000302,03/02/2025,15:40:12,15:59:01,0,,2025-03-02 15:40:17
TRX003607,CUST007656,EMP000437,03/02/2025,15:43:31,15:53:33,0,,2025-03-02 15:43:36
TRX003608,CUST001704,EMP000560,03/02/2025,15:50:46,16:08:54,0,,2025-03-02 15:50:51
TRX003609,CUST006333,EMP000437,03/02/2025,15:53:54,16:03:54,0,,2025-03-02 15:53:59
TRX003610,CUST005956,EMP000295,03/02/2025,16:19:32,16:37:30,0,,2025-03-02 16:19:37
TRX003611,CUST009755,EMP000437,03/02/2025,16:28:50,16:52:58,0,,2025-03-02 16:28:55
TRX003612,CUST007854,EMP000208,03/02/2025,16:36:01,17:02:30,0,,2025-03-02 16:36:06
TRX003613,CUST007656,EMP000646,03/02/2025,16:36:54,16:48:13,0,,2025-03-02 16:36:59
TRX003614,CUST006814,EMP000437,03/02/2025,16:58:21,17:21:41,0,,2025-03-02 16:58:26
TRX003615,CUST001137,EMP000437,03/02/2025,17:13:08,17:37:17,0,,2025-03-02 17:13:13
TRX003616,CUST007150,EMP000208,03/02/2025,17:19:07,17:38:54,0,,2025-03-02 17:19:12
TRX003617,CUST007254,EMP000560,03/02/2025,17:31:32,17:46:33,0,,2025-03-02 17:31:37
TRX003618,CUST004841,EMP000437,03/02/2025,17:33:55,18:03:23,1,Missing toppings,2025-03-02 17:34:00
TRX003619,CUST005264,EMP000286,03/02/2025,17:47:31,18:11:25,0,,2025-03-02 17:47:36
TRX003620,CUST007293,EMP000437,03/02/2025,17:54:08,18:14:39,0,,2025-03-02 17:54:13
TRX003621,CUST005429,EMP000560,03/02/2025,18:02:16,18:25:03,0,,2025-03-02 18:02:21
TRX003622,CUST004105,EMP000665,03/02/2025,18:06:22,18:32:08,0,,2025-03-02 18:06:27
TRX003623,CUST002478,EMP000665,03/02/2025,18:20:06,18:44:03,0,,2025-03-02 18:20:11
TRX003624,CUST007656,EMP000295,03/02/2025,18:25:01,18:39:11,0,,2025-03-02 18:25:06
TRX003625,CUST007747,EMP000560,03/02/2025,18:29:22,18:46:34,0,,2025-03-02 18:29:27
TRX003626,CUST006333,EMP000756,03/02/2025,18:29:51,18:53:09,0,,2025-03-02 18:29:56
TRX003627,CUST009993,EMP000437,03/02/2025,18:45:21,19:07:21,0,,2025-03-02 18:45:26
TRX003628,CUST004392,EMP000231,03/02/2025,19:01:00,19:15:33,0,,2025-03-02 19:01:05
TRX003629,CUST006034,EMP000437,03/02/2025,19:09:34,19:23:22,0,,2025-03-02 19:09:39
TRX003630,CUST003549,EMP000295,03/02/2025,19:34:40,19:56:30,1,Pizza was burnt,2025-03-02 19:34:45
TRX003631,CUST009740,EMP000560,03/02/2025,20:41:25,21:09:37,0,,2025-03-02 20:41:30
TRX003632,CUST003570,EMP000646,03/02/2025,21:00:34,21:13:21,0,,2025-03-02 21:00:39
TRX003633,CUST004392,EMP000437,03/02/2025,21:03:49,21:26:34,0,,2025-03-02 21:03:54
TRX003634,CUST004817,EMP000756,03/02/2025,21:16:40,21:29:23,0,,2025-03-02 21:16:45
TRX003635,CUST008987,EMP000665,03/02/2025,21:28:09,21:50:19,0,,2025-03-02 21:28:14
TRX003636,CUST006964,EMP000208,03/02/2025,21:34:03,21:44:03,0,,2025-03-02 21:34:08
TRX003637,CUST002965,EMP000231,03/02/2025,22:21:24,22:39:54,0,,2025-03-02 22:21:29
TRX003638,CUST002583,EMP000756,03/03/2025,11:26:02,11:36:55,0,,2025-03-03 11:26:07
TRX003639,CUST006821,EMP000560,03/03/2025,11:31:41,11:50:41,0,,2025-03-03 11:31:46
TRX003640,CUST009740,EMP000286,03/03/2025,11:50:41,12:18:05,0,,2025-03-03 11:50:46
TRX003641,CUST007443,EMP000665,03/03/2025,12:14:07,12:26:16,0,,2025-03-03 12:14:12
TRX003642,CUST005205,EMP000302,03/03/2025,12:24:18,12:51:06,0,,2025-03-03 12:24:23
TRX003643,CUST003553,EMP000756,03/03/2025,12:39:57,13:05:01,0,,2025-03-03 12:40:02
TRX003644,CUST001597,EMP000437,03/03/2025,12:48:47,13:03:02,0,,2025-03-03 12:48:52
TRX003645,CUST005127,EMP000437,03/03/2025,12:57:06,13:08:58,0,,2025-03-03 12:57:11
TRX003646,CUST004841,EMP000437,03/03/2025,12:57:32,13:21:10,1,Missing toppings,2025-03-03 12:57:37
TRX003647,CUST003549,EMP000231,03/03/2025,13:01:48,13:28:26,0,,2025-03-03 13:01:53
TRX003648,CUST006034,EMP000302,03/03/2025,13:05:06,13:25:32,0,,2025-03-03 13:05:11
TRX003649,CUST003549,EMP000208,03/03/2025,13:07:20,13:34:17,1,Wrong pizza size,2025-03-03 13:07:25
TRX003650,CUST004778,EMP000286,03/03/2025,13:13:33,13:28:09,0,,2025-03-03 13:13:38
TRX003651,CUST004945,EMP000302,03/03/2025,13:16:50,13:44:07,0,,2025-03-03 13:16:55
TRX003652,CUST004945,EMP000646,03/03/2025,13:21:01,13:35:04,0,,2025-03-03 13:21:06
TRX003653,CUST007768,EMP000208,03/03/2025,13:25:29,13:49:20,0,,2025-03-03 13:25:34
TRX003654,CUST005109,EMP000560,03/03/2025,13:38:34,14:00:18,1,Drink was missing,2025-03-03 13:38:39
TRX003655,CUST009381,EMP000560,03/03/2025,13:39:24,13:49:29,0,,2025-03-03 13:39:29
TRX003656,CUST002583,EMP000208,03/03/2025,13:41:05,13:51:48,0,,2025-03-03 13:41:10
TRX003657,CUST004934,EMP000231,03/03/2025,13:53:01,14:06:17,1,Pizza was burnt,2025-03-03 13:53:06
TRX003658,CUST009381,EMP000437,03/03/2025,14:00:33,14:19:31,0,,2025-03-03 14:00:38
TRX003659,CUST003549,EMP000295,03/03/2025,14:03:25,14:28:18,0,,2025-03-03 14:03:30
TRX003660,CUST002945,EMP000646,03/03/2025,14:08:53,14:27:42,0,,2025-03-03 14:08:58
TRX003661,CUST001979,EMP000437,03/03/2025,15:05:02,15:25:12,0,,2025-03-03 15:05:07
TRX003662,CUST005264,EMP000208,03/03/2025,15:34:25,15:57:35,0,,2025-03-03 15:34:30
TRX003663,CUST003549,EMP000295,03/03/2025,15:47:14,16:01:57,0,,2025-03-03 15:47:19
TRX003664,CUST005205,EMP000208,03/03/2025,15:55:09,16:14:22,0,,2025-03-03 15:55:14
TRX003665,CUST004837,EMP000302,03/03/2025,16:32:20,16:43:00,0,,2025-03-03 16:32:25
TRX003666,CUST003319,EMP000302,03/03/2025,16:43:44,17:12:42,0,,2025-03-03 16:43:49
TRX003667,CUST005584,EMP000295,03/03/2025,16:46:19,16:56:30,0,,2025-03-03 16:46:24
TRX003668,CUST008422,EMP000302,03/03/2025,17:06:11,17:30:24,0,,2025-03-03 17:06:16
TRX003669,CUST008987,EMP000286,03/03/2025,17:19:38,17:33:36,0,,2025-03-03 17:19:43
TRX003670,CUST008584,EMP000756,03/03/2025,17:27:05,17:38:32,0,,2025-03-03 17:27:10
TRX003671,CUST003549,EMP000295,03/03/2025,17:27:27,17:42:32,0,,2025-03-03 17:27:32
TRX003672,CUST003553,EMP000646,03/03/2025,17:29:49,17:57:27,0,,2025-03-03 17:29:54
TRX003673,CUST006814,EMP000286,03/03/2025,17:48:45,18:13:05,0,,2025-03-03 17:48:50
TRX003674,CUST001128,EMP000231,03/03/2025,17:58:31,18:23:51,1,Dough undercooked,2025-03-03 17:58:36
TRX003675,CUST007656,EMP000231,03/03/2025,18:18:27,18:33:00,0,,2025-03-03 18:18:32
TRX003676,CUST009740,EMP000302,03/03/2025,18:29:01,18:46:38,0,,2025-03-03 18:29:06
TRX003677,CUST002244,EMP000646,03/03/2025,18:36:32,18:52:45,0,,2025-03-03 18:36:37
TRX003678,CUST005956,EMP000295,03/03/2025,18:41:49,19:07:24,0,,2025-03-03 18:41:54
TRX003679,CUST008987,EMP000560,03/03/2025,18:45:59,19:13:21,0,,2025-03-03 18:46:04
TRX003680,CUST008535,EMP000437,03/03/2025,19:10:38,19:29:15,1,Missing toppings,2025-03-03 19:10:43
TRX003681,CUST003463,EMP000295,03/03/2025,19:11:50,19:27:19,0,,2025-03-03 19:11:55
TRX003682,CUST004547,EMP000231,03/03/2025,19:46:03,20:06:09,0,,2025-03-03 19:46:08
TRX003683,CUST001704,EMP000646,03/03/2025,19:56:12,20:12:07,0,,2025-03-03 19:56:17
TRX003684,CUST007656,EMP000756,03/03/2025,19:59:11,20:16:58,0,,2025-03-03 19:59:16
TRX003685,CUST004945,EMP000646,03/03/2025,20:05:12,20:19:38,0,,2025-03-03 20:05:17
TRX003686,CUST007562,EMP000437,03/03/2025,20:20:00,20:43:59,0,,2025-03-03 20:20:05
TRX003687,CUST007931,EMP000286,03/03/2025,20:25:37,20:48:26,0,,2025-03-03 20:25:42
TRX003688,CUST007854,EMP000665,03/03/2025,20:46:18,21:02:12,0,,2025-03-03 20:46:23
TRX003689,CUST001309,EMP000437,03/03/2025,21:41:41,22:01:26,0,,2025-03-03 21:41:46
TRX003690,CUST005127,EMP000756,03/03/2025,21:58:18,22:17:40,0,,2025-03-03 21:58:23
TRX003691,CUST007931,EMP000231,03/04/2025,11:23:00,11:34:32,0,,2025-03-04 11:23:05
TRX003692,CUST004778,EMP000665,03/04/2025,11:31:04,11:43:56,0,,2025-03-04 11:31:09
TRX003693,CUST001220,EMP000646,03/04/2025,11:34:38,11:55:14,0,,2025-03-04 11:34:43
TRX003694,CUST007768,EMP000437,03/04/2025,11:38:17,11:49:36,0,,2025-03-04 11:38:22
TRX003695,CUST004945,EMP000665,03/04/2025,12:02:42,12:12:46,0,,2025-03-04 12:02:47
TRX003696,CUST002437,EMP000295,03/04/2025,12:07:09,12:34:29,0,,2025-03-04 12:07:14
TRX003697,CUST002604,EMP000646,03/04/2025,12:19:37,12:36:35,0,,2025-03-04 12:19:42
TRX003698,CUST006333,EMP000437,03/04/2025,12:28:30,12:52:15,1,Pizza was burnt,2025-03-04 12:28:35
TRX003699,CUST005127,EMP000665,03/04/2025,12:29:54,12:58:44,0,,2025-03-04 12:29:59
TRX003700,CUST007254,EMP000646,03/04/2025,12:32:19,12:49:07,0,,2025-03-04 12:32:24
TRX003701,CUST006333,EMP000231,03/04/2025,12:51:21,13:08:41,0,,2025-03-04 12:51:26
TRX003702,CUST001988,EMP000231,03/04/2025,12:53:29,13:16:44,0,,2025-03-04 12:53:34
TRX003703,CUST005127,EMP000756,03/04/2025,12:59:51,13:11:32,0,,2025-03-04 12:59:56
TRX003704,CUST004392,EMP000208,03/04/2025,13:06:24,13:36:01,0,,2025-03-04 13:06:29
TRX003705,CUST009381,EMP000302,03/04/2025,13:15:42,13:36:15,0,,2025-03-04 13:15:47
TRX003706,CUST008674,EMP000231,03/04/2025,13:17:31,13:43:06,0,,2025-03-04 13:17:36
TRX003707,CUST006814,EMP000646,03/04/2025,13:20:21,13:33:25,0,,2025-03-04 13:20:26
TRX003708,CUST006256,EMP000665,03/04/2025,13:23:35,13:47:47,0,,2025-03-04 13:23:40
TRX003709,CUST007482,EMP000437,03/04/2025,13:26:50,13:52:02,0,,2025-03-04 13:26:55
TRX003710,CUST005956,EMP000665,03/04/2025,13:48:40,14:16:49,0,,2025-03-04 13:48:45
TRX003711,CUST006034,EMP000756,03/04/2025,13:51:43,14:09:11,1,Missing toppings,2025-03-04 13:51:48
TRX003712,CUST007931,EMP000231,03/04/2025,14:15:54,14:27:38,0,,2025-03-04 14:15:59
TRX003713,CUST007443,EMP000231,03/04/2025,14:45:20,15:07:07,0,,2025-03-04 14:45:25
TRX003714,CUST005210,EMP000560,03/04/2025,14:47:48,15:16:40,0,,2025-03-04 14:47:53
TRX003715,CUST005109,EMP000646,03/04/2025,14:51:20,15:11:11,0,,2025-03-04 14:51:25
TRX003716,CUST002583,EMP000208,03/04/2025,14:57:58,15:08:22,1,Pizza was burnt,2025-03-04 14:58:03
TRX003717,CUST004392,EMP000302,03/04/2025,15:38:29,15:59:07,0,,2025-03-04 15:38:34
TRX003718,CUST003549,EMP000437,03/04/2025,15:57:13,16:15:25,0,,2025-03-04 15:57:18
TRX003719,CUST006034,EMP000560,03/04/2025,16:09:26,16:39:10,0,,2025-03-04 16:09:31
TRX003720,CUST005956,EMP000665,03/04/2025,16:10:09,16:26:15,0,,2025-03-04 16:10:14
TRX003721,CUST005127,EMP000302,03/04/2025,16:15:28,16:34:38,0,,2025-03-04 16:15:33
TRX003722,CUST008578,EMP000302,03/04/2025,16:21:46,16:39:10,0,,2025-03-04 16:21:51
TRX003723,CUST008584,EMP000437,03/04/2025,16:29:02,16:40:44,0,,2025-03-04 16:29:07
TRX003724,CUST007656,EMP000231,03/04/2025,16:38:05,16:48:35,0,,2025-03-04 16:38:10
TRX003725,CUST007562,EMP000295,03/04/2025,16:56:16,17:19:11,1,Missing toppings,2025-03-04 16:56:21
TRX003726,CUST008951,EMP000302,03/04/2025,17:11:50,17:31:24,0,,2025-03-04 17:11:55
TRX003727,CUST006821,EMP000286,03/04/2025,17:16:34,17:35:42,0,,2025-03-04 17:16:39
TRX003728,CUST007931,EMP000231,03/04/2025,17:30:38,17:44:57,0,,2025-03-04 17:30:43
TRX003729,CUST007854,EMP000208,03/04/2025,17:52:09,18:10:15,0,,2025-03-04 17:52:14
TRX003730,CUST006814,EMP000756,03/04/2025,17:55:40,18:18:36,0,,2025-03-04 17:55:45
TRX003731,CUST001704,EMP000665,03/04/2025,18:06:40,18:22:36,0,,2025-03-04 18:06:45
TRX003732,CUST004778,EMP000208,03/04/2025,18:13:25,18:40:11,0,,2025-03-04 18:13:30
TRX003733,CUST009740,EMP000560,03/04/2025,18:19:59,18:31:11,0,,2025-03-04 18:20:04
TRX003734,CUST006034,EMP000302,03/04/2025,18:23:25,18:37:42,0,,2025-03-04 18:23:30
TRX003735,CUST009740,EMP000560,03/04/2025,18:25:22,18:40:42,0,,2025-03-04 18:25:27
TRX003736,CUST001137,EMP000756,03/04/2025,18:27:05,18:56:03,0,,2025-03-04 18:27:10
TRX003737,CUST005449,EMP000231,03/04/2025,18:27:40,18:42:41,0,,2025-03-04 18:27:45
TRX003738,CUST001597,EMP000295,03/04/2025,18:36:42,18:49:10,0,,2025-03-04 18:36:47
TRX003739,CUST009152,EMP000646,03/04/2025,18:59:47,19:27:15,0,,2025-03-04 18:59:52
TRX003740,CUST007150,EMP000286,03/04/2025,19:17:24,19:46:59,0,,2025-03-04 19:17:29
TRX003741,CUST004817,EMP000286,03/04/2025,19:17:32,19:28:49,0,,2025-03-04 19:17:37
TRX003742,CUST005210,EMP000295,03/04/2025,19:48:33,20:07:22,0,,2025-03-04 19:48:38
TRX003743,CUST005210,EMP000560,03/04/2025,19:52:52,20:12:39,0,,2025-03-04 19:52:57
TRX003744,CUST005249,EMP000208,03/04/2025,20:14:27,20:28:27,0,,2025-03-04 20:14:32
TRX003745,CUST009381,EMP000560,03/04/2025,20:30:11,20:49:02,0,,2025-03-04 20:30:16
TRX003746,CUST007482,EMP000302,03/04/2025,20:45:53,21:15:14,0,,2025-03-04 20:45:58
TRX003747,CUST001042,EMP000756,03/04/2025,20:48:13,21:15:16,0,,2025-03-04 20:48:18
TRX003748,CUST009381,EMP000208,03/04/2025,20:59:07,21:28:47,0,,2025-03-04 20:59:12
TRX003749,CUST008987,EMP000560,03/04/2025,21:02:21,21:27:59,0,,2025-03-04 21:02:26
TRX003750,CUST004537,EMP000646,03/05/2025,11:46:21,12:08:31,0,,2025-03-05 11:46:26
TRX003751,CUST006814,EMP000208,03/05/2025,11:47:34,12:09:14,0,,2025-03-05 11:47:39
TRX003752,CUST005270,EMP000665,03/05/2025,11:49:36,12:12:53,0,,2025-03-05 11:49:41
TRX003753,CUST003549,EMP000756,03/05/2025,12:01:47,12:27:21,0,,2025-03-05 12:01:52
